Question_ID,Question,option1,option2,option3,option4,correct_option,Subject,chapter,topic,Section,Difficulty,Points,Acceptance_rate,ExamFrequency,AvgTimeSpent(All Users),TimeSpent_Student,Source,TopicArrayLevel,Level_Student,Rating_Student,PredictedQuestionsID
131,$\int \frac{d x}{\cos (x-a) \cos (x-b)}=$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-a)}{\sin (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-a)}{\cos (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-b)}{\sin (x-a)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-b)}{\cos (x-a)}+c$,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2600,*#####,###,####,####,Shashwat,####,6,###,
131,$\int \frac{d x}{\cos (x-a) \cos (x-b)}=$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-a)}{\sin (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-a)}{\cos (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-b)}{\sin (x-a)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-b)}{\cos (x-a)}+c$,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2600,*#####,###,####,####,Shashwat,####,7,###,
131,$\int \frac{d x}{\cos (x-a) \cos (x-b)}=$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-a)}{\sin (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-a)}{\cos (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-b)}{\sin (x-a)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-b)}{\cos (x-a)}+c$,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2600,*#####,###,####,####,Shashwat,####,8,###,
131,$\int \frac{d x}{\cos (x-a) \cos (x-b)}=$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-a)}{\sin (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-a)}{\cos (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-b)}{\sin (x-a)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-b)}{\cos (x-a)}+c$,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2600,*#####,###,####,####,Shashwat,####,9,###,
131,$\int \frac{d x}{\cos (x-a) \cos (x-b)}=$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-a)}{\sin (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-a)}{\cos (x-b)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\sin (x-b)}{\sin (x-a)}+c$,$\quad \operatorname{cosec}(a-b) \log \frac{\cos (x-b)}{\cos (x-a)}+c$,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2600,*#####,###,####,####,Shashwat,####,10,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,1,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,2,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,3,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,4,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,5,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,6,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,7,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,8,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,9,###,
132,$\int \frac{\cos x d x}{(1+\sin x)(2+\sin x)}=$,$\frac{1}{2} \log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$-\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,$\log \left(\frac{1+\sin x}{2+\sin x}\right)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2800,*#####,###,####,####,Shashwat,####,10,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,1,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,2,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,3,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,4,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,5,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,6,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,7,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,8,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,9,###,
133,$\int \frac{d x}{\cos 2 x+3 \sin ^{2} x}=$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\tan x)+c$,$\frac{1}{2} \tan ^{-1}(\sqrt{2} \tan x)+C$,$\frac{1}{\sqrt{2}} \tan ^{-1}(\sqrt{2} \tan x)+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Easy,2900,*#####,###,####,####,Shashwat,####,10,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,1,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,2,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,3,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,4,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,5,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,6,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,7,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,8,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,9,###,
134,$\int \frac{d x}{\left(1+x^{2}\right) \sqrt{p^{2}+q^{2}\left(\tan ^{-1} x\right)^{2}}}=$, $\frac{1}{q}\left[\log \left\{\tan ^{-1} x+\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,$\frac{1}{q}\left[\log \left\{q \tan ^{-1} x+\sqrt{q^{2}\left(\tan ^{-1} x\right)^{2}+p^{2}}\right\}\right]+c$,$\frac{1}{q^{2}}\left[\log \left\{\tan ^{-1} x-\sqrt{q^{2} \tan ^{-1} x+p^{2}}\right\}\right]+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3000,*#####,###,####,####,Shashwat,####,10,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,1,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,2,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,3,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,4,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,5,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,6,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,7,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,8,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,9,###,
135,$\int \frac{\tan x \sec ^{2} x}{\left(a+b \tan ^{2} x\right)^{2}} d x=$,$-\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a-b \tan ^{2} x\right)}+c$,$\frac{1}{2 b\left(a+b \tan ^{2} x\right)}+c$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3200,*#####,###,####,####,Shashwat,####,10,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,1,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,2,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,3,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,4,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,5,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,6,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,7,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,8,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,9,###,
136,$\int \sec ^{3} x \tan x d x=$,$-\frac{\sec ^{3} x}{3}+c$,$\frac{\sec ^{3} x}{3}+c$,$\frac{\cos ^{3} x}{3}$,None,,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,3400,*#####,###,####,####,Shashwat,####,10,###,
137,$\int \frac{4 e^{\mathrm{x}}+6 \mathrm{e}^{-\mathrm{x}}}{9 \mathrm{e}^{\mathrm{x}}-4 \mathrm{e}^{-\mathrm{x}}} d \mathrm{x}=A \mathrm{x}+\mathrm{B} \ln \left(9 \mathrm{e}^{2 \mathrm{x}}-4\right)+\mathrm{c}$ then :,"$\quad A=\frac{-3}{2}, B=\frac{35}{36}$","$\quad \mathrm{A}=\frac{3}{2}, \mathrm{~B}=\frac{35}{36}$","$\quad A=\frac{3}{2}, B=\frac{-35}{36}$","$\quad A=\frac{-3}{2}, B=\frac{-35}{36}$",,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,4000,*#####,###,####,####,Shashwat,####,1,###,
137,$\int \frac{4 e^{\mathrm{x}}+6 \mathrm{e}^{-\mathrm{x}}}{9 \mathrm{e}^{\mathrm{x}}-4 \mathrm{e}^{-\mathrm{x}}} d \mathrm{x}=A \mathrm{x}+\mathrm{B} \ln \left(9 \mathrm{e}^{2 \mathrm{x}}-4\right)+\mathrm{c}$ then :,"$\quad A=\frac{-3}{2}, B=\frac{35}{36}$","$\quad \mathrm{A}=\frac{3}{2}, \mathrm{~B}=\frac{35}{36}$","$\quad A=\frac{3}{2}, B=\frac{-35}{36}$","$\quad A=\frac{-3}{2}, B=\frac{-35}{36}$",,Maths,Indefinite Integration,Integration of Trigonometric Function,Calculus,Medium,4000,*#####,###,####,####,Shashwat,####,2,###,
