Question_ID,Question,option1,option2,option3,option4,correct_option,Difficulty,Points,Level_Student,PredictedQuestion
97.0,\item $\int \sqrt{\frac{\operatorname{cosec} x-\cot x}{\operatorname{cosec} x+\cot x}} \cdot \frac{\sec x}{\sqrt{1+2 \sec x}} \mathrm{dx}$,                                                                 -----,                                                                 -----,                                                                 -----,                                                                 -----, $\frac{1}{\sqrt{2}} \log \left|\sqrt{2} \sec \theta+\sqrt{2 \sec ^{2} \theta+1}\right|$,2,5000.0,8,\item $\int \sqrt{\frac{\operatorname{cosec} x-\cot x}{\operatorname{cosec} x+\cot x}} \cdot \frac{\sec x}{\sqrt{1+2 \sec x}} \mathrm{dx}$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,0,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,1,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,2,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,3,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,4,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,5,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,6,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,7,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,8,$\int \sin 2 x \cdot \ell n(\cos x) d x$
98.0,$\int \sin 2 x \cdot \ell n(\cos x) d x$,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,$\frac{1}{2} \cos ^{2} x(1+2 \ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,$1 / 2 \cos ^{2} x(1-\ell \mathrm{n}(\cos \mathrm{x}))+\mathrm{C}$,None of these,$\frac{1}{2} \cos ^{2} x(1-2 \ell n(\cos x))+C$,0,1800.0,9,$\int \sin 2 x \cdot \ell n(\cos x) d x$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,0,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,1,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,2,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,3,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,4,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,5,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,6,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,7,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,8,$\int x^{3} \cdot e^{-x^{2}} d x=$
99.0,$\int x^{3} \cdot e^{-x^{2}} d x=$,$\quad\left(x^{2}-1\right) e^{x^{2}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{3}}+c$,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,,$\frac{1}{2}\left(x^{2}-1\right) e^{x^{2}}+c$,0,2000.0,9,$\int x^{3} \cdot e^{-x^{2}} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,0,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,1,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,2,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,3,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,4,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,5,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,6,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,7,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,8,$\int x^{2} . e^{-x} d x=$
100.0,$\int x^{2} . e^{-x} d x=$,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,$-x^{2} e^{-x}+2 x e^{-x}+c$,$x^{2} e^{-x}+e^{-x}+c$,,$-x^{2} e^{-x}-2 x e^{-x}-2 e^{-x}+c$,0,2250.0,9,$\int x^{2} . e^{-x} d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,1,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,2,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,3,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,4,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,5,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,6,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,7,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,8,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
101.0,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$,$f(x) F(x)-f^{\prime \prime}(x) F^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,$f(x) F^{\prime}(x)-F(x) f^{\prime}(x)+c$,$f^{\prime}(x) F^{\prime \prime}(x)-F^{\prime}(x) f^{\prime \prime}(x)+c$,$f^{\prime}(x) F(x)-f(x) F^{\prime}(x)+c$,0,2400.0,9,$\int f^{\prime \prime}(x) F(x) d x-\int f(x) F^{\prime \prime}(x) d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,0,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,1,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,2,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,3,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,4,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,5,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,6,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,7,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,8,$\int x \cdot \log x d x=$
102.0,$\int x \cdot \log x d x=$,$\frac{1}{4} x^{2}(2 \log x-1)+c$,$\frac{1}{4}\left(\log x^{2}+1\right)+c$,$\frac{1}{4} \log x^{2}+c$,,$\frac{1}{4} \log x^{2}+c$,0,2600.0,9,$\int x \cdot \log x d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,0,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,1,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,2,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,3,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,4,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,5,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,6,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,7,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,8,$\int x^{2} e^{x^{3}} d x=$
103.0,$\int x^{2} e^{x^{3}} d x=$,$\frac{e^{x^{3}}}{3}+c$,$3 . e^{x^{3}}+c$,$e^{x^{3}}+c$,None of these,$e^{x^{3}}+c$,0,3000.0,9,$\int x^{2} e^{x^{3}} d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,1,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,2,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,3,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,4,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,5,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,6,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,7,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,8,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
104.0,$\int \sec x \cdot \log (\sec x+\tan x) d x=$,$\sec x+c$,$\frac{\sec ^{2} x}{2}+c$,$2 \sec ^{2} x+c$,,,0,2800.0,9,$\int \sec x \cdot \log (\sec x+\tan x) d x=$
105.0,$\int e^{2 x}(2 \sin 3 x+3 \cos 3 x) d x$,$e^{2 x} \sin 3 x$,$e^{2 x} \cos 3 x$,$e^{2 x}$,$e^{2 x}(2 \sin 3 x)$,$e^{2 x} \sin 3 x$,0,3000.0,0,$\int e^{2 x}(2 \sin 3 x+3 \cos 3 x) d x$
